country,question_id,question_text,response,validation_status,evidence_count,evidence_ids,document_ids,pages,response_id,run_id,prompt_version,question_version
eua,Q09,"Que equilíbrio existe entre dimensões técnicas da Computação e dimensões sociais, culturais, éticas e humanas da Educação Digital?","A framework foi desenvolvida para descrever um conjunto central de conceitos e práticas que são prioritários para todos os alunos, relacionando competências técnicas da computação com dimensões sociais e humanísticas. A seleção de conceitos básicos é informada pela necessidade de adaptação do ensino às diversas populações de alunos, assegurando que todos possam se envolver com as ideias fundamentais da ciência da computação ao longo de sua educação K-12.",candidate,2,EVID_EUA_Q09_US_001_P0057_001; EVID_EUA_Q09_US_001_P0057_002,US_001,US_001:p57-58; US_001:p57,RESP_EUA_Q09_20260912T142218Z,RUN_EUA_20260912T142218Z,rag-country-v3.2,3.0
finlandia,Q09,"Que equilíbrio existe entre dimensões técnicas da Computação e dimensões sociais, culturais, éticas e humanas da Educação Digital?","O currículo nacional da Finlândia enfatiza a importância da interação entre dimensões técnicas e sociais na educação, promovendo um ambiente de aprendizado seguro e inclusivo que integra conhecimentos e habilidades de diversas disciplinas.",candidate,2,EVID_FINLANDIA_Q09_FI_001_P0001_001; EVID_FINLANDIA_Q09_FI_001_P0002_002,FI_001,FI_001:p1-2; FI_001:p2-3,RESP_FINLANDIA_Q09_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z,rag-country-v3.2,3.0
gana,Q09,"Que equilíbrio existe entre dimensões técnicas da Computação e dimensões sociais, culturais, éticas e humanas da Educação Digital?","O equilíbrio entre as dimensões técnicas da Computação e as dimensões sociais, culturais, éticas e humanas da Educação Digital é promovido através do desenvolvimento de competências como a comunicação e colaboração, identidade cultural e cidadania global. Essas competências encorajam os alunos a reconhecer as interações sociais e culturais dentro do contexto digital, promovendo a responsabilidade social e a ética no uso da tecnologia.",candidate,2,EVID_GANA_Q09_GH_001_P0026_001; EVID_GANA_Q09_GH_002_P0072_002,GH_001; GH_002,GH_001:p26; GH_002:p72,RESP_GANA_Q09_20260912T142704Z,RUN_GANA_20260912T142704Z,rag-country-v3.2,3.0
hong-kong,Q09,"Que equilíbrio existe entre dimensões técnicas da Computação e dimensões sociais, culturais, éticas e humanas da Educação Digital?","O equilíbrio entre as dimensões técnicas da Computação e as dimensões sociais, culturais, éticas e humanas da Educação Digital é alcançado através da integração de tecnologias que promovem a aprendizagem interativa e a conscientização social. A utilização de plataformas eletrônicas e aprendizado colaborativo facilita a troca de conhecimentos e experiências entre os alunos e suas comunidades, enquanto a discussão de questões éticas e sociais associadas à tecnologia é incorporada no currículo.",candidate,3,EVID_HONG_KONG_Q09_HK_001_P0158_001; EVID_HONG_KONG_Q09_HK_002_P0043_002; EVID_HONG_KONG_Q09_HK_001_P0103_003,HK_001; HK_002,HK_001:p158-159; HK_002:p43-45; HK_001:p103-105,RESP_HONG_KONG_Q09_20260912T142926Z,RUN_HONG_KONG_20260912T142926Z,rag-country-v3.2,3.0
irlanda,Q09,"Que equilíbrio existe entre dimensões técnicas da Computação e dimensões sociais, culturais, éticas e humanas da Educação Digital?","O equilíbrio entre as dimensões técnicas da Computação e as dimensões sociais, culturais, éticas e humanas da Educação Digital é evidenciado através do reconhecimento das práticas e princípios da ciência da computação que, em um contexto aplicado, promovem a reflexão sobre aspectos éticos e sociais da tecnologia. Os alunos têm a oportunidade de explorar como a tecnologia impacta a sociedade e como eles podem contribuir para a comunidade ao desenvolver artefatos computacionais que são pessoalmente relevantes ou benéficos para a sociedade.",candidate,2,EVID_IRLANDA_Q09_IE_001_P0012_001; EVID_IRLANDA_Q09_IE_001_P0012_002,IE_001,IE_001:p12; IE_001:p12,RESP_IRLANDA_Q09_20260912T143215Z,RUN_IRLANDA_20260912T143215Z,rag-country-v3.2,3.0
japao,Q09,"Que equilíbrio existe entre dimensões técnicas da Computação e dimensões sociais, culturais, éticas e humanas da Educação Digital?","O equilíbrio entre as dimensões técnicas da Computação e as dimensões sociais, culturais, éticas e humanas da Educação Digital está em promover uma compreensão crítica do uso das tecnologias, instigando os alunos a refletirem sobre as implicações éticas e sociais do uso da tecnologia, enquanto desenvolvem habilidades práticas em ambientes digitais.",candidate,1,EVID_JAPAO_Q09_JP_002_P0163_001,JP_002,JP_002:p163,RESP_JAPAO_Q09_20260912T143439Z,RUN_JAPAO_20260912T143439Z,rag-country-v3.2,3.0
nova-zelandia,Q09,"Que equilíbrio existe entre dimensões técnicas da Computação e dimensões sociais, culturais, éticas e humanas da Educação Digital?","O equilíbrio entre as dimensões técnicas da Computação e as dimensões sociais, culturais, éticas e humanas da Educação Digital é fundamental para preparar os alunos para um mundo digital em transformação. O currículo deve integrar práticas tecnológicas e conhecimentos técnicos com competências sociais e culturais, promovendo um aprendizado que desenvolva a cidadania digital e o bem-estar dos alunos.",candidate,2,EVID_NOVA_ZELANDIA_Q09_NZ_001_P0006_001; EVID_NOVA_ZELANDIA_Q09_NZ_001_P0008_002,NZ_001,NZ_001:p6; NZ_001:p8,RESP_NOVA_ZELANDIA_Q09_20260912T143655Z,RUN_NOVA_ZELANDIA_20260912T143655Z,rag-country-v3.2,3.0
quenia,Q09,"Que equilíbrio existe entre dimensões técnicas da Computação e dimensões sociais, culturais, éticas e humanas da Educação Digital?","O equilíbrio entre dimensões técnicas da Computação e dimensões sociais, culturais, éticas e humanas da Educação Digital é promovido através de um currículo reformado que enfatiza tanto a inclusão quanto o uso da tecnologia para enriquecer práticas educacionais. O uso das Tecnologias da Informação e Comunicação (TIC) é considerado essencial para empoderar tanto professores quanto alunos, integrando informações digitais no processo de ensino para atender às necessidades individuais e coletivas dos alunos.",candidate,2,EVID_QUENIA_Q09_KE_001_P0132_001; EVID_QUENIA_Q09_KE_001_P0134_002,KE_001,KE_001:p132; KE_001:p134,RESP_QUENIA_Q09_20260912T143913Z,RUN_QUENIA_20260912T143913Z,rag-country-v3.2,3.0
reino-unido,Q09,"Que equilíbrio existe entre dimensões técnicas da Computação e dimensões sociais, culturais, éticas e humanas da Educação Digital?","O currículo de computação no Reino Unido enfatiza a importância da alfabetização digital e do pensamento computacional, onde as dimensões técnicas da computação estão intrinsecamente ligadas às dimensões sociais e éticas, preparando os alunos não só para resolver problemas técnicos, mas também para atuar como cidadãos responsáveis em um mundo digital.",candidate,2,EVID_REINO_UNIDO_Q09_UK_001_P0001_001; EVID_REINO_UNIDO_Q09_UK_001_P0002_002,UK_001,UK_001:p1; UK_001:p2,RESP_REINO_UNIDO_Q09_20260912T144124Z,RUN_REINO_UNIDO_20260912T144124Z,rag-country-v3.2,3.0
ruanda,Q09,"Que equilíbrio existe entre dimensões técnicas da Computação e dimensões sociais, culturais, éticas e humanas da Educação Digital?","A Educação Digital em Ruanda visa transformar os cidadãos em capital humano qualificado para o desenvolvimento socioeconômico, promovendo acesso equitativo à educação de qualidade e desenvolvimento de habilidades críticas e éticas. A implementação de Tecnologias de Informação e Comunicação (TIC) é essencial para integrar aspectos técnicos da computação com as dimensões sociais e culturais da educação.",inconclusive,2,EVID_RUANDA_Q09_RW_001_P0008_001; EVID_RUANDA_Q09_RW_001_P0008_002,RW_001,RW_001:p8-9; RW_001:p8-9,RESP_RUANDA_Q09_20260912T144341Z,RUN_RUANDA_20260912T144341Z,rag-country-v3.2,3.0
singapura,Q09,"Que equilíbrio existe entre dimensões técnicas da Computação e dimensões sociais, culturais, éticas e humanas da Educação Digital?","O equilíbrio entre dimensões técnicas da Computação e dimensões sociais, culturais, éticas e humanas da Educação Digital é refletido na utilização das tecnologias de forma responsável e ética, assim como no desenvolvimento de competências críticas e criativas essenciais para a educação no século XXI. Os educadores precisam aproveitar as possibilidades que a tecnologia oferece, sem perder de vista a importância fundamental do ensino e da interação humana no processo de aprendizagem.",candidate,2,EVID_SINGAPURA_Q09_SG_008_P0005_001; EVID_SINGAPURA_Q09_SG_012_P0005_002,SG_008; SG_012,SG_008:p5; SG_012:p5,RESP_SINGAPURA_Q09_20260912T144617Z,RUN_SINGAPURA_20260912T144617Z,rag-country-v3.2,3.0
suica,Q09,"Que equilíbrio existe entre dimensões técnicas da Computação e dimensões sociais, culturais, éticas e humanas da Educação Digital?","O equilíbrio entre dimensões técnicas da Computação e dimensões sociais, culturais, éticas e humanas da Educação Digital se manifesta na formação de competências digitais e na promoção de uma cidadania responsável. As diretrizes enfatizam a importância da alfabetização informática e o desenvolvimento de habilidades para o uso consciente das tecnologias.",candidate,2,EVID_SUICA_Q09_CH_001_P0001_001; EVID_SUICA_Q09_CH_001_P0004_002,CH_001,CH_001:p1; CH_001:p4,RESP_SUICA_Q09_20260912T144840Z,RUN_SUICA_20260912T144840Z,rag-country-v3.2,3.0
taiwan,Q09,"Que equilíbrio existe entre dimensões técnicas da Computação e dimensões sociais, culturais, éticas e humanas da Educação Digital?","O equilíbrio entre as dimensões técnicas da Computação e as dimensões sociais, culturais, éticas e humanas da Educação Digital é refletido na capacidade de integração do conhecimento tecnológico com a responsabilidade social. Os educandos são incentivados a entender as leis, ética e questões sociais relacionadas à tecnologia, promovendo uma abordagem crítica e consciente do seu uso na sociedade.",candidate,3,EVID_TAIWAN_Q09_TW_001_P0028_001; EVID_TAIWAN_Q09_TW_001_P0029_002; EVID_TAIWAN_Q09_TW_001_P0028_003,TW_001,TW_001:p28; TW_001:p29; TW_001:p28,RESP_TAIWAN_Q09_20260912T145057Z,RUN_TAIWAN_20260912T145057Z,rag-country-v3.2,3.0
uruguai,Q09,"Que equilíbrio existe entre dimensões técnicas da Computação e dimensões sociais, culturais, éticas e humanas da Educação Digital?","O Programa CEIBAL promove a inclusão da tecnologia na educação, considerando as dimensões sociais e culturais, além das técnicas, por meio da formação docente e de práticas pedagógicas colaborativas.",candidate,3,EVID_URUGUAI_Q09_UY_001_P0228_001; EVID_URUGUAI_Q09_UY_001_P0063_002; EVID_URUGUAI_Q09_UY_001_P0223_003,UY_001,UY_001:p228; UY_001:p63-64; UY_001:p223,RESP_URUGUAI_Q09_20260912T145323Z,RUN_URUGUAI_20260912T145323Z,rag-country-v3.2,3.0
africa-do-sul,Q10,"Como pensamento crítico, autonomia e participação social são promovidos no currículo relacionado à Computação e Educação Digital?","O currículo relacionado à Computação e Educação Digital promove pensamento crítico, autonomia e participação social ao incentivar tarefas práticas que requerem decisões e resolução de problemas, além de explorar as implicações sociais das tecnologias digitais.",candidate,2,EVID_AFRICA_DO_SUL_Q10_AF_ZA_01_P0043_001; EVID_AFRICA_DO_SUL_Q10_AF_ZA_01_P0017_002,AF-ZA-01,AF-ZA-01:p43; AF-ZA-01:p17,RESP_AFRICA_DO_SUL_Q10_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z,rag-country-v3.2,3.0
australia,Q10,"Como pensamento crítico, autonomia e participação social são promovidos no currículo relacionado à Computação e Educação Digital?","O currículo de Computação e Educação Digital na Austrália promove o pensamento crítico, a autonomia e a participação social através do desenvolvimento de soluções digitais, a análise de necessidades, e a comunicação de ideias usando ferramentas digitais. Os alunos são incentivados a criar, modificar e avaliar soluções projetadas, justificando suas decisões com base em critérios de design que incluem a sustentabilidade.",candidate,2,EVID_AUSTRALIA_Q10_OC_AU_01_P0002_001; EVID_AUSTRALIA_Q10_OC_AU_02_P0001_002,OC-AU-01; OC-AU-02,OC-AU-01:p2; OC-AU-02:p1,RESP_AUSTRALIA_Q10_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z,rag-country-v3.2,3.0
brasil,Q10,"Como pensamento crítico, autonomia e participação social são promovidos no currículo relacionado à Computação e Educação Digital?","O currículo relacionado à Computação e Educação Digital promove pensamento crítico, autonomia e participação social através da educação digital e midiática, ajustada ao projeto de vida dos estudantes e integrada em diferentes disciplinas. A reflexão sobre cidadania digital e a promoção de uma educação digital crítica e criativa são explicitamente mencionadas nas diretrizes curriculares.",candidate,2,EVID_BRASIL_Q10_BR_018_P0011_001; EVID_BRASIL_Q10_BR_018_P0024_002,BR_018,BR_018:p11-12; BR_018:p24-25,RESP_BRASIL_Q10_20260912T140932Z,RUN_BRASIL_20260912T140932Z,rag-country-v3.2,3.0
canada,Q10,"Como pensamento crítico, autonomia e participação social são promovidos no currículo relacionado à Computação e Educação Digital?","O currículo relacionado à Computação e Educação Digital promove o pensamento crítico, autonomia e participação social por meio de metodologias que enfatizam a resolução de problemas, o engajamento do usuário, a experimentação e a aprendizagem ativa.",candidate,3,EVID_CANADA_Q10_CA_001_P0001_001; EVID_CANADA_Q10_CA_003_P0018_002; EVID_CANADA_Q10_CA_003_P0016_003,CA_001; CA_003,CA_001:p1; CA_003:p18; CA_003:p16,RESP_CANADA_Q10_20260912T141201Z,RUN_CANADA_20260912T141201Z,rag-country-v3.2,3.0
chile,Q10,"Como pensamento crítico, autonomia e participação social são promovidos no currículo relacionado à Computação e Educação Digital?","O currículo relacionado à Computação e Educação Digital no Chile promove pensamento crítico, autonomia e participação social por meio de estratégias de aprendizagem e metodologias que incentivam a análise crítica, a resolução de problemas e a colaboração entre os alunos.",candidate,3,EVID_CHILE_Q10_CL_003_P0028_001; EVID_CHILE_Q10_CL_003_P0143_002; EVID_CHILE_Q10_CL_003_P0069_003,CL_003,CL_003:p28; CL_003:p143; CL_003:p69,RESP_CHILE_Q10_20260912T141439Z,RUN_CHILE_20260912T141439Z,rag-country-v3.2,3.0
china,Q10,"Como pensamento crítico, autonomia e participação social são promovidos no currículo relacionado à Computação e Educação Digital?","No evidence directly addresses how critical thinking, autonomy, and social participation are promoted in the curriculum related to Computing and Digital Education.",inconclusive,0,,,,RESP_CHINA_Q10_20260912T141700Z,RUN_CHINA_20260912T141700Z,rag-country-v3.2,3.0
coreia-do-sul,Q10,"Como pensamento crítico, autonomia e participação social são promovidos no currículo relacionado à Computação e Educação Digital?","O currículo relacionado à Computação e Educação Digital na Coreia do Sul visa promover pensamento crítico, autonomia e participação social através do desenvolvimento de um ambiente de aprendizagem personalizado, que inclui a análise de dados de aprendizado dos alunos e o uso de plataformas digitais que favorecem a interação e a colaboração entre alunos e professores.",candidate,2,EVID_COREIA_DO_SUL_Q10_KR_001_P0137_001; EVID_COREIA_DO_SUL_Q10_KR_001_P0075_002,KR_001,KR_001:p137; KR_001:p75,RESP_COREIA_DO_SUL_Q10_20260912T141943Z,RUN_COREIA_DO_SUL_20260912T141943Z,rag-country-v3.2,3.0
estonia,Q10,"Como pensamento crítico, autonomia e participação social são promovidos no currículo relacionado à Computação e Educação Digital?","O currículo de Computação e Educação Digital na Estônia promove pensamento crítico, autonomia e participação social através do uso de tecnologias de informação e comunicação (TIC), que incentivam a análise crítica, a colaboração em equipe e o desenvolvimento de competências digitais.",candidate,2,EVID_ESTONIA_Q10_EU_EE_01_P0002_001; EVID_ESTONIA_Q10_EU_EE_02_P0004_002,EU-EE-01; EU-EE-02,EU-EE-01:p2; EU-EE-02:p4,RESP_ESTONIA_Q10_20260912T135902Z,RUN_ESTONIA_20260912T135902Z,rag-country-v3.2,3.0
